id,product_id,product_name,price,quantity,flavors,category,size,calories,ingredients,availability,rating
739,COF0739,Mocha,367.16,142,Chocolate,Cold,Small,437,"Tea Leaves, Milk, Sugar, Ice, Cream",TRUE,2.9
740,COF0740,Cappuccino,191.7,133,Mint,Blended,Small,359,"Chocolate, Sugar, Milk",TRUE,3
741,COF0741,Latte,447.55,120,None,Cold,Large,483,"Sugar, Tea Leaves, Chocolate, Coffee Beans, Milk",FALSE,2.4
742,COF0742,Latte,404.4,92,Mint,Cold,Large,266,"Cream, Tea Leaves, Spices, Coffee Beans, Chocolate",TRUE,2.8
743,COF0743,Masala Chai,339.95,162,Caramel,Blended,Large,250,"Coffee Beans, Sugar, Spices",FALSE,4.3
744,COF0744,Frappuccino,231.95,53,None,Blended,Medium,182,"Spices, Coffee Beans, Chocolate, Sugar, Cream",TRUE,4.8
745,COF0745,Americano,243.39,96,Caramel,Blended,Large,406,"Tea Leaves, Sugar, Cream",TRUE,3.3
746,COF0746,Masala Chai,484.88,26,Vanilla,Blended,Large,326,"Tea Leaves, Coffee Beans, Chocolate",FALSE,4.5
747,COF0747,Americano,217.91,54,None,Cold,Small,283,"Spices, Milk",TRUE,4.1
748,COF0748,Choco Frappe,390.67,106,None,Blended,Small,435,"Chocolate, Milk, Cream, Tea Leaves, Sugar",FALSE,4.1
749,COF0749,Macchiato,387.68,48,Cardamom,Hot,Medium,300,"Cream, Chocolate, Spices, Tea Leaves, Ice",FALSE,4.6
750,COF0750,Latte,433.37,150,None,Cold,Large,381,"Cream, Spices, Milk, Ice, Sugar",TRUE,3
751,COF0751,Macchiato,240.48,131,Cinnamon,Cold,Large,364,"Spices, Cream, Tea Leaves, Sugar, Coffee Beans",FALSE,1.2
752,COF0752,Frappuccino,400.89,142,Cardamom,Iced,Small,147,"Coffee Beans, Milk",FALSE,4.9
753,COF0753,Americano,133.59,161,Chocolate,Hot,Medium,476,"Milk, Sugar, Tea Leaves, Chocolate",TRUE,3.7
754,COF0754,Iced Latte,463.75,147,Chocolate,Iced,Small,265,"Ice, Chocolate, Coffee Beans",TRUE,3.1
755,COF0755,Macchiato,229.86,160,Cardamom,Iced,Medium,498,"Tea Leaves, Ice, Chocolate",TRUE,2.6
756,COF0756,Mocha,93.98,117,Caramel,Blended,Small,494,"Coffee Beans, Cream, Chocolate, Sugar",FALSE,1.6
757,COF0757,Espresso,282.9,49,Vanilla,Cold,Large,106,"Sugar, Chocolate",FALSE,4.2
758,COF0758,Frappuccino,138.58,19,Chocolate,Blended,Small,308,"Chocolate, Ice, Sugar, Spices, Coffee Beans",TRUE,5
759,COF0759,Latte,341.89,194,Mint,Iced,Small,396,"Spices, Coffee Beans",FALSE,2.9
760,COF0760,Cappuccino,111.03,194,Mint,Hot,Small,346,"Chocolate, Spices",FALSE,1.2
761,COF0761,Cappuccino,142.91,161,Hazelnut,Cold,Small,471,"Chocolate, Milk, Ice, Tea Leaves",FALSE,4.6
762,COF0762,Masala Chai,384.12,36,None,Blended,Medium,180,"Milk, Coffee Beans, Ice, Sugar, Spices",TRUE,3.2
763,COF0763,Masala Chai,53.99,189,Vanilla,Blended,Medium,445,"Coffee Beans, Spices, Sugar",TRUE,4.1
764,COF0764,Iced Latte,291.41,121,Cinnamon,Cold,Medium,333,"Chocolate, Cream, Sugar",TRUE,1.4
765,COF0765,Americano,123.47,34,Caramel,Cold,Small,222,"Sugar, Ice",TRUE,4.1
766,COF0766,Macchiato,136.13,106,Caramel,Iced,Medium,289,"Coffee Beans, Spices",TRUE,2.9
767,COF0767,Masala Chai,276.33,28,Cardamom,Cold,Large,153,"Chocolate, Ice, Coffee Beans, Milk, Cream",TRUE,3.3
768,COF0768,Mocha,455.29,79,None,Blended,Small,385,"Sugar, Chocolate, Tea Leaves",FALSE,4.7
769,COF0769,Latte,276.75,24,Caramel,Hot,Small,460,"Cream, Spices",FALSE,1
770,COF0770,Masala Chai,461.14,52,Hazelnut,Cold,Large,386,"Cream, Chocolate",TRUE,1.8
771,COF0771,Espresso,213.35,177,Cardamom,Hot,Small,228,"Chocolate, Milk, Ice, Sugar, Cream",FALSE,4.7
772,COF0772,Latte,199.92,134,Chocolate,Hot,Large,299,"Chocolate, Cream, Ice, Sugar",TRUE,4.5
773,COF0773,Iced Latte,333.59,123,Caramel,Blended,Small,258,"Coffee Beans, Cream, Milk",TRUE,3.6
774,COF0774,Mocha,383.22,196,None,Blended,Large,101,"Milk, Chocolate, Spices, Coffee Beans, Ice",FALSE,4.3
775,COF0775,Macchiato,193.87,198,Chocolate,Hot,Large,170,"Cream, Spices",FALSE,1
776,COF0776,Macchiato,144.92,60,Chocolate,Iced,Large,260,"Tea Leaves, Milk, Sugar, Coffee Beans, Chocolate",FALSE,1.2
777,COF0777,Americano,313.85,129,Cardamom,Iced,Medium,367,"Milk, Chocolate",TRUE,2.3
778,COF0778,Macchiato,152.58,15,Vanilla,Iced,Large,311,"Cream, Milk, Spices",FALSE,1.6
779,COF0779,Cappuccino,436.06,11,Vanilla,Hot,Medium,290,"Sugar, Chocolate",FALSE,1.2
780,COF0780,Macchiato,193.73,143,Mint,Cold,Medium,296,"Ice, Coffee Beans, Cream, Milk",TRUE,4.3
781,COF0781,Americano,113.49,170,Hazelnut,Iced,Medium,413,"Chocolate, Spices",TRUE,1.8
782,COF0782,Espresso,459.69,192,None,Hot,Small,385,"Spices, Ice",TRUE,1.5
783,COF0783,Iced Latte,431.07,178,Vanilla,Iced,Large,382,"Tea Leaves, Coffee Beans, Milk, Cream, Sugar",TRUE,4
784,COF0784,Frappuccino,278.81,172,Chocolate,Cold,Small,188,"Sugar, Coffee Beans, Spices, Milk, Tea Leaves",TRUE,2.8
785,COF0785,Masala Chai,385.33,97,Vanilla,Hot,Small,342,"Coffee Beans, Cream, Spices",TRUE,3.6
786,COF0786,Iced Latte,431.74,193,Cardamom,Iced,Large,334,"Spices, Ice, Coffee Beans, Tea Leaves, Cream",FALSE,1.8
787,COF0787,Macchiato,491.42,189,Vanilla,Iced,Medium,250,"Tea Leaves, Ice, Coffee Beans, Milk",FALSE,1.3
788,COF0788,Cappuccino,70.17,53,Cinnamon,Iced,Small,372,"Cream, Sugar, Coffee Beans, Milk",FALSE,1.7
789,COF0789,Americano,482.61,103,Mint,Blended,Medium,401,"Ice, Tea Leaves, Cream, Chocolate, Coffee Beans",FALSE,4.8
790,COF0790,Macchiato,292.88,175,Cardamom,Hot,Medium,306,"Chocolate, Cream, Ice",FALSE,2.4
791,COF0791,Cappuccino,304.13,62,Caramel,Hot,Large,296,"Sugar, Tea Leaves, Spices, Cream, Ice",TRUE,3.4
792,COF0792,Espresso,215.37,115,Mint,Iced,Medium,475,"Spices, Ice, Tea Leaves, Cream",TRUE,3.4
793,COF0793,Mocha,496.86,130,Vanilla,Hot,Large,271,"Coffee Beans, Spices, Sugar",FALSE,3.8
794,COF0794,Frappuccino,305.8,154,Chocolate,Cold,Medium,453,"Cream, Sugar, Milk, Coffee Beans",FALSE,3.8
795,COF0795,Latte,380.91,79,Cinnamon,Hot,Small,381,"Coffee Beans, Sugar",TRUE,4.8
796,COF0796,Choco Frappe,221.71,140,Mint,Hot,Large,226,"Chocolate, Tea Leaves, Cream, Sugar, Spices",FALSE,4.6
797,COF0797,Mocha,471.94,71,Vanilla,Hot,Medium,422,"Spices, Sugar, Ice, Coffee Beans",FALSE,4
798,COF0798,Macchiato,328.43,196,None,Iced,Medium,301,"Cream, Sugar, Coffee Beans",FALSE,2
799,COF0799,Mocha,410.11,86,Cardamom,Cold,Large,428,"Cream, Coffee Beans, Milk",TRUE,1.9
800,COF0800,Cappuccino,396.73,31,Hazelnut,Cold,Large,326,"Sugar, Cream, Spices, Tea Leaves",FALSE,4
801,COF0801,Choco Frappe,257.69,136,Chocolate,Cold,Large,301,"Cream, Tea Leaves, Sugar, Ice",FALSE,4.7
802,COF0802,Espresso,137.43,26,Caramel,Cold,Large,105,"Tea Leaves, Chocolate, Cream, Ice",TRUE,2
803,COF0803,Cappuccino,196.36,50,Cardamom,Cold,Small,180,"Tea Leaves, Ice, Coffee Beans",FALSE,4.9
804,COF0804,Macchiato,389,183,Chocolate,Hot,Small,411,"Tea Leaves, Spices, Cream, Ice, Chocolate",TRUE,2.7
805,COF0805,Mocha,128.04,82,Chocolate,Cold,Large,469,"Milk, Cream, Sugar, Tea Leaves",TRUE,2.2
806,COF0806,Americano,111.09,179,Mint,Cold,Medium,171,"Sugar, Ice, Tea Leaves",FALSE,1.9
807,COF0807,Frappuccino,244.96,85,Vanilla,Hot,Small,324,"Tea Leaves, Milk",TRUE,3.7
808,COF0808,Americano,369.33,103,Vanilla,Iced,Large,308,"Tea Leaves, Milk, Spices",TRUE,3
809,COF0809,Masala Chai,66.59,96,Mint,Cold,Small,355,"Coffee Beans, Ice, Tea Leaves, Spices, Chocolate",TRUE,3.6
810,COF0810,Cappuccino,178.46,144,Mint,Hot,Medium,171,"Milk, Spices, Tea Leaves",TRUE,1.8
811,COF0811,Macchiato,452.25,169,Caramel,Blended,Small,367,"Ice, Tea Leaves, Spices, Chocolate, Coffee Beans",FALSE,3.1
812,COF0812,Americano,319.27,22,Hazelnut,Blended,Large,400,"Tea Leaves, Ice, Cream",TRUE,2.1
813,COF0813,Frappuccino,260.57,91,Mint,Cold,Large,415,"Coffee Beans, Ice, Tea Leaves, Chocolate",FALSE,2.5
814,COF0814,Espresso,71.93,63,Hazelnut,Hot,Large,324,"Cream, Coffee Beans, Sugar, Chocolate",FALSE,3.1
815,COF0815,Frappuccino,380.92,167,Caramel,Cold,Large,473,"Tea Leaves, Cream",FALSE,3.8
816,COF0816,Latte,186.98,142,Chocolate,Cold,Small,136,"Milk, Sugar, Tea Leaves, Spices, Coffee Beans",FALSE,3.7
817,COF0817,Latte,477.01,193,Mint,Hot,Medium,457,"Tea Leaves, Cream, Spices, Coffee Beans, Ice",TRUE,1.3
818,COF0818,Latte,85.05,88,Mint,Iced,Small,316,"Chocolate, Tea Leaves, Cream, Milk, Spices",TRUE,4.3
819,COF0819,Choco Frappe,165.99,122,Chocolate,Hot,Medium,268,"Milk, Coffee Beans, Chocolate, Cream, Sugar",TRUE,3.4
820,COF0820,Latte,310.22,98,None,Blended,Medium,431,"Chocolate, Milk, Cream, Sugar",TRUE,1.3
821,COF0821,Latte,197.92,149,Caramel,Hot,Small,294,"Spices, Ice, Sugar, Cream, Chocolate",TRUE,3.6
822,COF0822,Espresso,408.11,86,Vanilla,Iced,Small,412,"Chocolate, Cream, Coffee Beans",TRUE,2.5
823,COF0823,Espresso,191.3,157,Hazelnut,Hot,Medium,106,"Ice, Cream, Chocolate, Coffee Beans, Milk",TRUE,2.8
824,COF0824,Mocha,414.56,37,Vanilla,Iced,Medium,314,"Ice, Milk, Chocolate",FALSE,4.9
825,COF0825,Americano,288.33,79,Cinnamon,Hot,Small,333,"Ice, Milk",FALSE,3.1
826,COF0826,Masala Chai,226.24,106,None,Hot,Medium,470,"Tea Leaves, Cream, Chocolate",FALSE,3.7
827,COF0827,Macchiato,256.96,119,Caramel,Cold,Small,385,"Milk, Ice",FALSE,1.8
828,COF0828,Mocha,442.5,87,None,Iced,Medium,414,"Tea Leaves, Spices, Cream, Ice, Coffee Beans",FALSE,2.3
829,COF0829,Mocha,228.6,49,Mint,Hot,Large,178,"Sugar, Cream, Milk, Spices, Ice",TRUE,1.4
830,COF0830,Americano,383.19,29,Cinnamon,Iced,Large,123,"Milk, Sugar, Ice",FALSE,3.6
831,COF0831,Macchiato,198.75,50,Hazelnut,Hot,Large,189,"Sugar, Milk",TRUE,2.3
832,COF0832,Mocha,400.14,41,Cardamom,Cold,Small,305,"Sugar, Milk, Cream",TRUE,3.1
833,COF0833,Iced Latte,340.61,191,Cinnamon,Hot,Large,233,"Cream, Ice, Tea Leaves, Spices",TRUE,4.7
834,COF0834,Iced Latte,165.16,146,Mint,Blended,Medium,107,"Cream, Spices",FALSE,2.9
835,COF0835,Choco Frappe,121.99,153,Caramel,Blended,Small,442,"Spices, Ice, Cream, Chocolate",TRUE,2.4
836,COF0836,Iced Latte,136.36,116,Chocolate,Hot,Small,121,"Spices, Ice, Coffee Beans, Cream",TRUE,2.5
837,COF0837,Masala Chai,499.88,51,Mint,Hot,Medium,144,"Coffee Beans, Milk, Sugar, Ice, Spices",TRUE,4.4
838,COF0838,Mocha,482.38,87,Mint,Hot,Large,154,"Spices, Milk, Coffee Beans, Chocolate, Tea Leaves",FALSE,4.6
839,COF0839,Americano,181.73,160,Chocolate,Cold,Large,128,"Ice, Sugar",TRUE,1.6
840,COF0840,Americano,414.99,187,Hazelnut,Blended,Large,207,"Chocolate, Cream, Coffee Beans, Milk, Ice",TRUE,1.5
841,COF0841,Americano,180.53,186,Cardamom,Hot,Large,158,"Cream, Milk, Tea Leaves",TRUE,3.8
842,COF0842,Macchiato,231.87,133,Vanilla,Cold,Medium,118,"Milk, Sugar, Coffee Beans, Spices",TRUE,1.8
843,COF0843,Macchiato,170.04,187,Vanilla,Cold,Medium,163,"Spices, Chocolate, Ice",TRUE,2.3
844,COF0844,Iced Latte,253.11,17,Caramel,Hot,Large,339,"Chocolate, Milk, Ice",TRUE,3.6
845,COF0845,Cappuccino,401.46,102,Hazelnut,Hot,Small,360,"Chocolate, Coffee Beans, Milk, Spices",TRUE,3.4
846,COF0846,Masala Chai,409.52,89,None,Iced,Large,259,"Chocolate, Cream",FALSE,4.5
847,COF0847,Espresso,232.8,111,Cardamom,Blended,Large,383,"Sugar, Coffee Beans, Chocolate",TRUE,4.7
848,COF0848,Choco Frappe,357.2,136,Cinnamon,Blended,Small,148,"Cream, Sugar, Milk, Spices",FALSE,3.3
849,COF0849,Masala Chai,127.04,150,Caramel,Iced,Small,311,"Tea Leaves, Chocolate, Ice, Cream, Sugar",FALSE,4.4
850,COF0850,Espresso,268.55,21,Hazelnut,Hot,Large,352,"Milk, Coffee Beans, Chocolate, Spices",FALSE,4.2
851,COF0851,Americano,192.12,106,Vanilla,Cold,Small,194,"Chocolate, Sugar, Milk, Spices, Ice",TRUE,3.1
852,COF0852,Espresso,323.9,42,Caramel,Iced,Large,219,"Tea Leaves, Sugar, Ice, Cream, Chocolate",TRUE,3.4
853,COF0853,Choco Frappe,146.02,179,Caramel,Hot,Small,449,"Cream, Spices",TRUE,4.5
854,COF0854,Masala Chai,490.05,14,Chocolate,Cold,Small,284,"Sugar, Spices, Cream, Tea Leaves",TRUE,3.3
855,COF0855,Masala Chai,191.33,192,Cinnamon,Blended,Medium,450,"Tea Leaves, Coffee Beans, Milk, Spices, Chocolate",FALSE,2.5
856,COF0856,Americano,447,138,Caramel,Cold,Large,325,"Spices, Tea Leaves, Cream, Sugar, Chocolate",TRUE,3.7
857,COF0857,Espresso,472.24,60,Caramel,Iced,Large,140,"Tea Leaves, Sugar, Ice, Chocolate",FALSE,2.9
858,COF0858,Masala Chai,252.37,176,Vanilla,Cold,Medium,442,"Tea Leaves, Milk",FALSE,1.6
859,COF0859,Choco Frappe,460.71,45,Chocolate,Blended,Small,444,"Coffee Beans, Milk, Chocolate",FALSE,3.9
860,COF0860,Frappuccino,453.81,151,Cinnamon,Blended,Small,342,"Coffee Beans, Chocolate",TRUE,2.8
861,COF0861,Choco Frappe,448.13,140,Vanilla,Cold,Medium,235,"Milk, Chocolate, Coffee Beans, Cream, Ice",FALSE,3.6
862,COF0862,Latte,410.13,171,Mint,Cold,Large,141,"Ice, Cream, Spices",TRUE,1.4
863,COF0863,Macchiato,360.19,118,Chocolate,Iced,Large,119,"Chocolate, Coffee Beans",TRUE,4.4
864,COF0864,Cappuccino,119.43,43,Vanilla,Cold,Medium,440,"Coffee Beans, Cream, Tea Leaves, Chocolate, Spices",FALSE,4
865,COF0865,Masala Chai,462.35,160,Caramel,Hot,Small,277,"Ice, Coffee Beans, Tea Leaves",FALSE,3.2
866,COF0866,Cappuccino,403.59,14,Vanilla,Iced,Large,236,"Chocolate, Tea Leaves",TRUE,1.8
867,COF0867,Masala Chai,170.96,185,Hazelnut,Iced,Small,168,"Coffee Beans, Ice, Spices",FALSE,4.4
868,COF0868,Masala Chai,371.24,51,Chocolate,Hot,Large,123,"Sugar, Milk",TRUE,2
869,COF0869,Macchiato,414.73,69,Cardamom,Blended,Medium,494,"Cream, Milk, Tea Leaves",TRUE,4.4
870,COF0870,Frappuccino,377.64,61,None,Hot,Small,257,"Sugar, Chocolate",TRUE,4.7
871,COF0871,Americano,316.36,33,Cardamom,Blended,Medium,352,"Sugar, Coffee Beans, Cream, Chocolate",TRUE,3.2
872,COF0872,Americano,117.12,76,Hazelnut,Blended,Small,147,"Tea Leaves, Milk, Spices",TRUE,4
873,COF0873,Espresso,323.31,29,Caramel,Hot,Small,336,"Coffee Beans, Milk, Spices, Sugar",FALSE,3.2
874,COF0874,Mocha,224.98,122,Caramel,Blended,Small,483,"Coffee Beans, Tea Leaves",FALSE,3
875,COF0875,Latte,476.04,193,Cardamom,Cold,Small,332,"Tea Leaves, Milk, Cream",FALSE,3.2
876,COF0876,Macchiato,174.36,127,Cardamom,Cold,Large,354,"Milk, Cream, Tea Leaves",TRUE,4
877,COF0877,Cappuccino,61.22,120,None,Cold,Large,312,"Milk, Ice",FALSE,4.9
878,COF0878,Masala Chai,104.5,62,Mint,Blended,Large,476,"Coffee Beans, Milk, Chocolate, Ice",FALSE,3.4
879,COF0879,Iced Latte,477.91,123,Vanilla,Blended,Large,433,"Sugar, Coffee Beans, Ice, Tea Leaves",FALSE,3.2
880,COF0880,Frappuccino,407.23,75,Mint,Cold,Large,176,"Chocolate, Cream",FALSE,3.8
881,COF0881,Americano,453.2,68,Hazelnut,Cold,Small,228,"Coffee Beans, Cream, Sugar",TRUE,2.8
882,COF0882,Macchiato,495.94,91,Caramel,Hot,Medium,331,"Coffee Beans, Cream, Sugar, Milk, Spices",FALSE,4.9
883,COF0883,Americano,275.14,191,Caramel,Hot,Small,390,"Chocolate, Sugar, Tea Leaves, Coffee Beans, Spices",FALSE,3.3
884,COF0884,Frappuccino,388.41,75,Cardamom,Hot,Small,371,"Ice, Tea Leaves, Coffee Beans",TRUE,2.9
885,COF0885,Latte,363.35,138,Hazelnut,Blended,Small,124,"Cream, Chocolate, Sugar, Coffee Beans",FALSE,2.3
886,COF0886,Americano,462.94,50,Vanilla,Cold,Small,179,"Milk, Ice, Spices, Tea Leaves",FALSE,4.9
887,COF0887,Iced Latte,203.42,175,Mint,Hot,Small,180,"Tea Leaves, Ice, Spices",TRUE,2.7
888,COF0888,Americano,80.87,63,Vanilla,Cold,Small,437,"Ice, Chocolate",TRUE,4.6
889,COF0889,Macchiato,163.37,189,Caramel,Hot,Medium,427,"Milk, Cream, Spices",FALSE,1.9
890,COF0890,Macchiato,404.14,189,Chocolate,Cold,Small,450,"Tea Leaves, Sugar",TRUE,3.9
891,COF0891,Choco Frappe,93.08,114,None,Iced,Small,431,"Spices, Coffee Beans, Chocolate, Tea Leaves",FALSE,2
892,COF0892,Americano,203.07,27,Mint,Iced,Small,374,"Chocolate, Tea Leaves, Spices, Milk",FALSE,2.6
893,COF0893,Cappuccino,281.85,52,Cardamom,Hot,Large,137,"Milk, Coffee Beans, Tea Leaves",FALSE,4.7
894,COF0894,Choco Frappe,182.89,92,Vanilla,Blended,Medium,388,"Cream, Tea Leaves, Sugar",TRUE,4.7
895,COF0895,Macchiato,236.25,157,Caramel,Cold,Large,395,"Coffee Beans, Milk",TRUE,4.7
896,COF0896,Espresso,134.97,121,Vanilla,Hot,Small,243,"Chocolate, Spices, Ice",FALSE,2.2
897,COF0897,Espresso,237.23,61,Mint,Iced,Large,398,"Spices, Coffee Beans",FALSE,1.2
898,COF0898,Masala Chai,421.64,58,Vanilla,Blended,Small,368,"Tea Leaves, Spices, Milk, Cream",TRUE,1.3
899,COF0899,Espresso,277.89,107,Cinnamon,Iced,Medium,479,"Chocolate, Sugar, Tea Leaves, Milk, Coffee Beans",FALSE,1.1
900,COF0900,Frappuccino,239.54,143,Cardamom,Blended,Large,155,"Ice, Milk, Sugar, Coffee Beans, Spices",TRUE,3.3
901,COF0901,Mocha,344.05,48,Hazelnut,Blended,Medium,208,"Cream, Sugar, Spices",TRUE,4.6
902,COF0902,Choco Frappe,480.36,113,None,Blended,Large,313,"Sugar, Cream, Tea Leaves, Chocolate, Milk",TRUE,3.9
903,COF0903,Masala Chai,318.82,20,None,Hot,Large,240,"Cream, Milk, Ice, Coffee Beans",TRUE,1.6
904,COF0904,Iced Latte,107.22,65,Cardamom,Iced,Small,170,"Chocolate, Milk, Coffee Beans, Spices, Sugar",TRUE,4.7
905,COF0905,Latte,51.07,32,Vanilla,Blended,Large,452,"Spices, Milk, Sugar, Coffee Beans, Cream",FALSE,3.6
906,COF0906,Mocha,412.34,197,None,Blended,Medium,160,"Chocolate, Cream, Ice, Tea Leaves, Milk",FALSE,3.6
907,COF0907,Mocha,66.16,189,Chocolate,Hot,Small,179,"Chocolate, Ice",FALSE,2.4
908,COF0908,Espresso,261.75,26,None,Iced,Medium,233,"Coffee Beans, Spices",TRUE,1.9
909,COF0909,Americano,73.02,81,None,Hot,Small,130,"Milk, Spices, Tea Leaves",FALSE,2.6
910,COF0910,Americano,152.99,29,Cardamom,Iced,Small,161,"Coffee Beans, Ice, Tea Leaves",TRUE,3.7
911,COF0911,Cappuccino,454.52,124,None,Cold,Large,394,"Cream, Chocolate",TRUE,1.1
912,COF0912,Iced Latte,104.73,190,Vanilla,Blended,Medium,242,"Coffee Beans, Sugar",FALSE,2.8
913,COF0913,Frappuccino,140.18,157,Vanilla,Hot,Small,151,"Ice, Coffee Beans, Sugar, Cream",FALSE,4.6
914,COF0914,Frappuccino,424.16,72,Caramel,Hot,Small,376,"Cream, Coffee Beans, Sugar",FALSE,2.7
915,COF0915,Macchiato,185.71,64,Cinnamon,Blended,Medium,110,"Tea Leaves, Cream",FALSE,2.3
916,COF0916,Masala Chai,461.81,104,Hazelnut,Blended,Small,148,"Coffee Beans, Chocolate, Cream, Milk, Spices",TRUE,1.8
917,COF0917,Frappuccino,386.45,150,Caramel,Hot,Small,116,"Coffee Beans, Chocolate",FALSE,4.9
918,COF0918,Frappuccino,93.67,182,Vanilla,Blended,Medium,461,"Chocolate, Tea Leaves, Spices, Ice, Sugar",TRUE,4.6
919,COF0919,Cappuccino,199.49,60,Vanilla,Iced,Medium,146,"Tea Leaves, Cream, Ice, Chocolate",FALSE,2
920,COF0920,Cappuccino,347.79,98,Vanilla,Cold,Small,129,"Spices, Sugar, Ice, Cream, Chocolate",FALSE,5
921,COF0921,Choco Frappe,492.32,163,Vanilla,Iced,Large,407,"Milk, Ice, Coffee Beans",FALSE,3.7
922,COF0922,Americano,456.51,101,Cinnamon,Blended,Large,452,"Coffee Beans, Ice, Spices",TRUE,3.9
923,COF0923,Masala Chai,237.94,130,None,Iced,Large,274,"Tea Leaves, Coffee Beans, Milk, Sugar, Cream",FALSE,2.1
924,COF0924,Macchiato,404.41,107,Cinnamon,Hot,Small,128,"Milk, Spices, Ice",TRUE,2.6
925,COF0925,Latte,447.26,151,Mint,Blended,Small,133,"Chocolate, Tea Leaves, Ice, Coffee Beans",FALSE,1.3
926,COF0926,Choco Frappe,446.1,135,Cinnamon,Iced,Medium,458,"Coffee Beans, Chocolate",TRUE,4.2
927,COF0927,Cappuccino,367,75,Vanilla,Hot,Large,256,"Chocolate, Cream, Sugar, Spices",TRUE,3.6
928,COF0928,Iced Latte,221.47,89,Mint,Cold,Large,318,"Ice, Coffee Beans, Tea Leaves, Chocolate, Milk",TRUE,3
929,COF0929,Masala Chai,214.24,33,Mint,Cold,Small,178,"Tea Leaves, Ice",TRUE,4.2
930,COF0930,Frappuccino,320.99,178,Chocolate,Iced,Large,483,"Milk, Ice",FALSE,1.2
931,COF0931,Americano,491.11,36,Vanilla,Hot,Large,372,"Chocolate, Ice, Cream, Milk",TRUE,3.5
932,COF0932,Mocha,249.03,184,Vanilla,Blended,Small,129,"Coffee Beans, Ice, Spices, Sugar, Milk",TRUE,1.4
933,COF0933,Iced Latte,314.79,57,Chocolate,Blended,Large,273,"Spices, Chocolate, Cream, Tea Leaves, Ice",FALSE,3.4
934,COF0934,Frappuccino,207.19,125,Cardamom,Blended,Large,460,"Ice, Chocolate",FALSE,1.8
935,COF0935,Espresso,497.52,121,None,Hot,Small,115,"Chocolate, Coffee Beans",FALSE,1.7
936,COF0936,Macchiato,262.08,80,Caramel,Iced,Medium,136,"Milk, Coffee Beans",TRUE,2.8
937,COF0937,Iced Latte,229.42,64,Cinnamon,Blended,Medium,100,"Ice, Chocolate",TRUE,3.8
938,COF0938,Masala Chai,100.41,25,Hazelnut,Blended,Large,314,"Chocolate, Tea Leaves, Cream, Spices, Ice",FALSE,2.8
939,COF0939,Espresso,244.02,172,Vanilla,Blended,Small,417,"Chocolate, Tea Leaves",TRUE,2.8
940,COF0940,Espresso,143.53,169,Cinnamon,Iced,Small,115,"Coffee Beans, Sugar",TRUE,3.4
941,COF0941,Iced Latte,374.18,27,None,Blended,Small,134,"Tea Leaves, Spices, Cream",TRUE,1.9
942,COF0942,Latte,319.4,115,Vanilla,Iced,Large,216,"Cream, Ice",FALSE,1.5
943,COF0943,Americano,71.36,50,Cardamom,Iced,Medium,144,"Chocolate, Milk, Tea Leaves, Coffee Beans, Cream",FALSE,2.9
944,COF0944,Masala Chai,489.56,30,Mint,Hot,Large,251,"Coffee Beans, Ice",TRUE,3.9
945,COF0945,Latte,99.62,32,Caramel,Blended,Medium,249,"Tea Leaves, Milk",FALSE,2.6
946,COF0946,Mocha,316.05,102,Cinnamon,Blended,Large,279,"Cream, Sugar, Chocolate",TRUE,2.5
947,COF0947,Iced Latte,473.43,55,Caramel,Blended,Large,254,"Spices, Coffee Beans, Cream, Tea Leaves",FALSE,2.9
948,COF0948,Iced Latte,496.61,60,Cinnamon,Hot,Small,113,"Milk, Coffee Beans",FALSE,1.9
949,COF0949,Espresso,213.06,118,Vanilla,Cold,Large,283,"Coffee Beans, Cream, Tea Leaves",TRUE,3.2
950,COF0950,Espresso,385.58,31,Cinnamon,Hot,Small,310,"Spices, Ice, Chocolate",TRUE,3
951,COF0951,Americano,404.72,107,Vanilla,Blended,Large,180,"Chocolate, Milk, Coffee Beans, Tea Leaves",FALSE,1.5
952,COF0952,Americano,114.07,121,None,Cold,Small,294,"Ice, Chocolate",FALSE,4.4
953,COF0953,Mocha,171.42,152,None,Iced,Medium,323,"Milk, Coffee Beans, Ice",FALSE,4.7
954,COF0954,Frappuccino,105.17,45,None,Iced,Large,238,"Spices, Cream, Milk, Coffee Beans",TRUE,3
955,COF0955,Macchiato,381.97,51,Caramel,Iced,Small,275,"Spices, Coffee Beans, Chocolate, Sugar",FALSE,4.5
956,COF0956,Choco Frappe,334.19,129,Mint,Blended,Medium,295,"Spices, Tea Leaves",FALSE,2.2
957,COF0957,Choco Frappe,290.4,193,Caramel,Hot,Large,188,"Chocolate, Cream",FALSE,4.5
958,COF0958,Choco Frappe,208.19,20,Mint,Iced,Medium,169,"Milk, Sugar, Chocolate, Ice",FALSE,3.4
959,COF0959,Frappuccino,310.77,124,Cinnamon,Iced,Large,123,"Chocolate, Cream, Coffee Beans",FALSE,3.1
960,COF0960,Masala Chai,278.61,194,Cardamom,Iced,Large,155,"Tea Leaves, Cream, Sugar, Coffee Beans, Ice",FALSE,2.6
961,COF0961,Macchiato,192.48,63,Mint,Iced,Small,271,"Cream, Milk, Tea Leaves, Ice, Chocolate",FALSE,4.1
962,COF0962,Choco Frappe,101.07,145,Chocolate,Cold,Small,358,"Chocolate, Sugar, Cream, Coffee Beans, Ice",TRUE,2.6
